"SubscriptionName","ResourceGroup","Name","Type","TagsFaltando","TagsPresentes"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-kv001","microsoft.keyvault/vaults","ambiente, projeto, centrocusto","subscription, departamento"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","pla-we-nprd-gps-identity","microsoft.keyvault/vaults","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-netsec-rg001","pla-we-nprd-netsec-kv001","microsoft.keyvault/vaults","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","pla-we-nprd-nltr-kv001","microsoft.keyvault/vaults","ambiente, projeto, centrocusto","environment, owner, costcenter, project, subscription, compliance, departamento, criticidade, servico"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-prd-prisma-kv001","microsoft.keyvault/vaults","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","plaitnaml0018275899334","microsoft.keyvault/vaults","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","plawenprkeyvault9d67d7b8","microsoft.keyvault/vaults","departamento, ambiente, projeto, centrocusto","subscription, createdbytoolkit"
"PlanApp-nprd-sub001","gpt-npr-0001","labs","microsoft.machinelearningservices/workspaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","pla-itn-aml001","microsoft.machinelearningservices/workspaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","pla-swc-hub-001","microsoft.machinelearningservices/workspaces","departamento, ambiente, projeto, centrocusto","subscription, __system__azureopenai_dev-ai-nrpd-001, __system__azureopenai_henri-m8e841o1-swedencentral_aoai, __system__aiservices_henri-m8e841o1-swedencentral, __system__azureopenai_dev-ai-nrpd-002_aoai, __system__aiservices_dev-ai-nrpd-002, __system__azureopenai_dev-ai-nprd-002_aoai, __system__aiservices_dev-ai-nprd-002, __system__azureopenai_deepr-lab-v001-resource_aoai, __system__aiservices_deepr-lab-v001-resource"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-mlw001","microsoft.machinelearningservices/workspaces","departamento, ambiente, projeto, centrocusto","subscription, createdbytoolkit"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","vllm-inalab","microsoft.machinelearningservices/workspaces/onlineendpoints","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","labs-mistral-ocr-2503","microsoft.machinelearningservices/workspaces/serverlessendpoints","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-wpidentity","microsoft.managedidentity/userassignedidentities","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","lab.planapp.gov.pt","microsoft.network/dnszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001178_z1","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-np-gesdoc002463","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-nprd-gesdoc001993","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","role, subscription"
"PlanApp-nprd-sub001","pla-we-shared-mgmt-rg001","vm-nprd-mgmt001-nic001","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","vm-poc-ai2001-nic","microsoft.network/networkinterfaces","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001-nprd-mngt-snet001-nsg001","microsoft.network/networksecuritygroups","departamento, ambiente, projeto, centrocusto","environment, owner, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001-nsg","microsoft.network/networksecuritygroups","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-nprd-gesdoc001993-nsg","microsoft.network/networksecuritygroups","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","networkwatcherrg","NetworkWatcher_northeurope","microsoft.network/networkwatchers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","networkwatcherrg","NetworkWatcher_swedencentral","microsoft.network/networkwatchers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","networkwatcherrg","NetworkWatcher_westeurope","microsoft.network/networkwatchers","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-npr-ai-datascience-lab-001","privatelink.database.windows.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","privatelink.postgres.database.azure.com","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","privatelink.redis.cache.windows.net","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","stagingpor-fc84df7a80-privatelink.mysql.database.azure.com","microsoft.network/privatednszones","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","6ab0354b-8019-5f7c-abd9-1f61be69820d","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","privatelink.postgres.database.azure.com-dblink","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","privatelink.redis.cache.windows.net-applink","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-npr-ai-datascience-lab-001","vntwlinkdatascience","microsoft.network/privatednszones/virtualnetworklinks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-npr-ai-datascience-lab-001","ai-datascience-lab-ip","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","pla-we-nrpd-prisma-vm001-ip","microsoft.network/publicipaddresses","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","pla-sc-nprd-staging-vnet001-nprd-staging-snet001-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-vnet001-nprd-inalab-snet001-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","pla-we-nprd-naelabs-vnet001-nprd-naelabs-snet001-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001-poc-ai2-snet001-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","environment, owner, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001-rt001","microsoft.network/routetables","departamento, ambiente, projeto, centrocusto","environment, owner, subscription, scope"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","pla-sc-nprd-staging-vnet001","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-npr-ai-datascience-lab-001","pla-we-nprd-datascience-vnet001","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","pla-we-nprd-inalab-vnet001","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","pla-we-nprd-naelabs-vnet001","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-netsec-rg001","pla-we-nprd-shared-vnet001","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","siail-pp-v2Vnet","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","vnet-northeurope-1","microsoft.network/virtualnetworks","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","defaultresourcegroup-weu","DefaultWorkspace-e00af217-2e9b-4bcc-a0f3-1f2225db4031-WEU","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","log-planappdeepresearch-p","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","ai_pla-we-dev-adse-appi001_7cd251b0-287e-429e-aa69-0b95f89b58a3_managed","managed-pla-we-dev-adse-appi001-ws","microsoft.operationalinsights/workspaces","ambiente, projeto, centrocusto","subscription, departamento"
"PlanApp-nprd-sub001","ai_pla-we-nprd-nltr-appi001_e2ff2377-8a27-4330-b9ac-f9cb6ebedf18_managed","managed-pla-we-nprd-nltr-appi001-ws","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","costcenter, subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-law001","microsoft.operationalinsights/workspaces","ambiente, projeto, centrocusto","subscription, departamento"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","plaitnaml0013391361486","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","plawenprlogalyti53bcd8c2","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","subscription, createdbytoolkit"
"PlanApp-nprd-sub001","pla-we-nprd-naelabs-rg001","workspace-plawenprdnaelabsrg001zcf8","microsoft.operationalinsights/workspaces","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","7cd251b0-287e-429e-aa69-0b95f89b58a3-dashboard","microsoft.portal/dashboards","departamento, ambiente, projeto, centrocusto","hidden-title, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","e2ff2377-8a27-4330-b9ac-f9cb6ebedf18-dashboard","microsoft.portal/dashboards","departamento, ambiente, projeto, centrocusto","hidden-title, subscription"
"PlanApp-nprd-sub001","pla-we-nprd-agents-rg001","agentrhcompetencias","microsoft.search/searchservices","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-gesdoc-rg001","vm-np-GesDoc002","microsoft.sqlvirtualmachine/sqlvirtualmachines","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-itn-ml-rg001","plaitnaml0012360377538","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","gpt-npr-0001","plaswchub0014002712528","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","plawedevadsesa001","microsoft.storage/storageaccounts","ambiente, projeto, centrocusto","subscription, departamento"
"PlanApp-nprd-sub001","pla-we-shared-mgmt-rg001","plawenprdlogssa001","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","plawenprdnltrsa001","microsoft.storage/storageaccounts","ambiente, projeto, centrocusto","environment, owner, costcenter, project, subscription, compliance, departamento, criticidade, servico"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","plawenprstorage8e200ed02","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","subscription, createdbytoolkit"
"PlanApp-nprd-sub001","pla-we-poc-ai2-rg001","plawepocai2sa001","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","environment, owner, project, subscription, scope"
"PlanApp-nprd-sub001","pla-we-nprd-prisma-rg001","prismasa001","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","application, subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","stagingporfc84df7a80","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","stplanappresearchp","microsoft.storage/storageaccounts","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-shared-nprd-rg001","39b57feb-4783-40e5-80f6-cd7eb1639f1e","microsoft.syntex/accounts","departamento, ambiente, projeto, centrocusto","subscription, featurestoremove, featurestoadd"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","pla-we-hub-netsec-kv001-planapp-gov-wildcard-2025-pass","microsoft.web/certificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","pla-we-nprd-netsec-kv001-ssl-congresso-nprd","microsoft.web/certificates","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","staging.planapp.pt-staging-portal","microsoft.web/certificates","departamento, ambiente, projeto, centrocusto",""
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","arm","microsoft.web/connections","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","office365","microsoft.web/connections","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","ASP-plascnprdstagingrg001-874e","microsoft.web/serverfarms","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","ASP-plawenprdsitesrg001-a8ce","microsoft.web/serverfarms","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","WestEuropeLinuxDynamicPlan","microsoft.web/serverfarms","departamento, ambiente, projeto, centrocusto",""
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","asp-chatPLANAPP","microsoft.web/serverfarms","departamento, ambiente, projeto, centrocusto","subscription, projecttype"
"PlanApp-nprd-sub001","rg-servicedesk-dashboard","asp-servicedesk-dashboard","microsoft.web/serverfarms","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","asp-vat-dash","microsoft.web/serverfarms","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","chatPLANAPP","microsoft.web/sites","departamento, ambiente, projeto, centrocusto","subscription, projecttype"
"PlanApp-nprd-sub001","pla-we-nprd-nltr-rg001","pla-we-nprd-nltr-func001","microsoft.web/sites","departamento, ambiente, projeto, centrocusto","costcenter, subscription"
"PlanApp-nprd-sub001","rg-servicedesk-dashboard","servicedesk-dashboard-planapp","microsoft.web/sites","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-nprd-sites-rg001","siail-pp-v2","microsoft.web/sites","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-sc-nprd-staging-rg001","staging-portal","microsoft.web/sites","departamento, ambiente, projeto, centrocusto","subscription, wordpressdeploymentid, appprofile"
"PlanApp-nprd-sub001","pla-we-nprd-inalab-rg001","vatdash","microsoft.web/sites","departamento, ambiente, projeto, centrocusto","subscription, hidden-related:/subscriptions/e00af217-2e9b-4bcc-a0f3-1f2225db4031/resourcegroups/pla-we-nprd-inalab-rg001/providers/microsoft.web/serverfarms/asp-vat-dash"
"PlanApp-nprd-sub001","rg-servicedesk-dashboard","gps-dashboard-2","microsoft.web/staticsites","departamento, ambiente, projeto, centrocusto","subscription"
"PlanApp-nprd-sub001","pla-we-dev-adse-rg001","pla-we-dev-adse-app001","microsoft.web/staticsites","departamento, ambiente, projeto, centrocusto","subscription"
